movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,label
1827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1834,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1835,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1836,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1848,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
1863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1870,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1873,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1881,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
1882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1883,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1884,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1887,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1895,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1900,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1907,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1909,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2
1910,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
1918,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1919,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
1926,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1931,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1932,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1937,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1945,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1947,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1951,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1958,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1963,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
1968,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
1975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2000,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2002,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2013,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2018,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2024,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2027,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2035,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2040,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2044,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2046,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2048,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2050,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2053,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2054,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2058,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2059,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2065,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
2068,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2078,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2080,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2081,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2085,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2087,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2088,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2089,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2090,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2092,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
2093,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2097,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2102,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2103,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
2104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2115,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2116,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2120,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2123,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2130,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2135,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2138,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2139,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2141,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2145,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2147,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2148,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2155,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2156,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2159,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2160,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2161,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2162,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2164,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2166,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2172,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2174,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2176,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2181,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
2182,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2183,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2184,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2186,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2
2188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2193,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2194,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2206,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2208,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2232,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2
2236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
