Unnamed: 0,timestamp,value,label,value_diff1
646,2015-08-12 15:21:00,175,1,18
647,2015-08-12 15:31:00,178,1,3
648,2015-08-12 17:11:00,166,1,-12
649,2015-08-12 17:21:00,161,1,-5
650,2015-08-12 17:52:00,157,1,-4
651,2015-08-12 18:42:00,130,1,-27
652,2015-08-12 19:12:00,128,1,-2
653,2015-08-12 19:52:00,1092,1,964
654,2015-08-12 20:01:00,1556,1,464
655,2015-08-12 20:12:00,1423,0,-133
656,2015-08-12 20:27:00,911,0,-512
657,2015-08-12 20:46:00,681,0,-230
658,2015-08-12 20:56:00,839,0,158
659,2015-08-12 21:07:00,1117,0,278
660,2015-08-12 21:17:00,430,0,-687
661,2015-08-12 21:23:00,683,0,253
662,2015-08-12 21:37:00,574,0,-109
663,2015-08-12 21:47:00,580,0,6
664,2015-08-12 21:57:00,499,0,-81
665,2015-08-12 22:07:00,646,0,147
666,2015-08-12 22:17:00,589,0,-57
667,2015-08-12 22:27:00,663,0,74
668,2015-08-12 22:37:00,517,0,-146
669,2015-08-12 23:27:00,1087,0,570
670,2015-08-12 23:37:00,1123,0,36
671,2015-08-12 23:47:00,763,0,-360
672,2015-08-12 23:57:00,732,0,-31
673,2015-08-13 00:07:00,860,0,128
674,2015-08-13 00:16:00,1420,0,560
675,2015-08-13 00:27:00,1492,0,72
676,2015-08-13 02:57:00,102,0,-1390
677,2015-08-13 03:12:00,101,0,-1
678,2015-08-13 03:37:00,112,0,11
679,2015-08-13 04:28:00,1772,0,1660
680,2015-08-13 04:47:00,251,0,-1521
681,2015-08-13 04:57:00,106,0,-145
682,2015-08-13 05:12:00,103,0,-3
683,2015-08-13 05:47:00,115,0,12
684,2015-08-13 07:47:00,222,0,107
685,2015-08-13 08:17:00,216,0,-6
686,2015-08-13 08:27:00,243,0,27
687,2015-08-13 08:36:00,290,0,47
688,2015-08-13 08:46:00,325,0,35
689,2015-08-13 08:57:00,301,0,-24
690,2015-08-13 09:07:00,298,0,-3
691,2015-08-13 09:17:00,236,0,-62
692,2015-08-13 09:25:00,272,0,36
693,2015-08-13 09:37:00,263,0,-9
694,2015-08-13 09:57:00,201,0,-62
695,2015-08-13 10:06:00,196,0,-5
696,2015-08-13 10:17:00,209,0,13
697,2015-08-13 10:27:00,242,0,33
698,2015-08-13 10:37:00,289,0,47
699,2015-08-13 10:46:00,241,0,-48
700,2015-08-13 10:56:00,246,0,5
701,2015-08-13 11:57:00,114,0,-132
702,2015-08-13 12:06:00,109,0,-5
703,2015-08-13 12:17:00,73,0,-36
704,2015-08-13 12:26:00,75,0,2
705,2015-08-13 12:37:00,92,0,17
706,2015-08-13 13:05:00,150,0,58
707,2015-08-13 13:26:00,171,0,21
708,2015-08-13 14:37:00,195,0,24
709,2015-08-13 15:27:00,269,0,74
710,2015-08-13 16:16:00,442,0,173
711,2015-08-13 16:27:00,463,0,21
712,2015-08-13 16:36:00,405,0,-58
713,2015-08-13 16:46:00,402,0,-3
714,2015-08-13 16:57:00,370,0,-32
715,2015-08-13 17:07:00,350,0,-20
716,2015-08-13 17:17:00,346,0,-4
717,2015-08-13 17:25:00,347,0,1
718,2015-08-13 17:37:00,235,0,-112
719,2015-08-13 17:46:00,205,0,-30
720,2015-08-13 17:57:00,228,0,23
721,2015-08-13 18:07:00,76,0,-152
722,2015-08-13 18:15:00,79,0,3
723,2015-08-13 18:25:00,196,0,117
724,2015-08-13 18:33:00,302,0,106
725,2015-08-13 18:47:00,201,0,-101
726,2015-08-13 18:56:00,183,0,-18
727,2015-08-13 19:06:00,151,0,-32
728,2015-08-14 07:27:00,170,0,19
729,2015-08-14 08:07:00,259,0,89
730,2015-08-14 08:27:00,331,0,72
731,2015-08-14 08:37:00,360,0,29
732,2015-08-14 08:47:00,264,0,-96
733,2015-08-14 09:06:00,275,0,11
734,2015-08-14 09:27:00,322,0,47
735,2015-08-14 09:57:00,297,0,-25
736,2015-08-14 10:03:00,319,0,22
737,2015-08-14 10:17:00,409,0,90
738,2015-08-14 10:37:00,404,0,-5
739,2015-08-14 10:47:00,402,0,-2
740,2015-08-14 10:57:00,355,0,-47
741,2015-08-14 11:07:00,570,0,215
742,2015-08-14 11:16:00,572,0,2
743,2015-08-14 11:37:00,483,0,-89
744,2015-08-14 11:47:00,350,0,-133
745,2015-08-14 12:17:00,314,0,-36
746,2015-08-14 12:37:00,393,0,79
747,2015-08-14 12:47:00,346,0,-47
748,2015-08-14 12:56:00,361,0,15
749,2015-08-14 13:17:00,403,0,42
750,2015-08-14 13:27:00,424,0,21
751,2015-08-14 13:33:00,487,0,63
752,2015-08-14 13:47:00,470,0,-17
753,2015-08-14 13:55:00,414,0,-56
754,2015-08-14 14:16:00,180,0,-234
755,2015-08-14 14:26:00,167,0,-13
756,2015-08-14 14:37:00,188,0,21
757,2015-08-14 14:47:00,176,0,-12
758,2015-08-14 15:07:00,194,0,18
759,2015-08-14 15:37:00,209,0,15
760,2015-08-14 15:47:00,223,0,14
761,2015-08-14 16:07:00,276,0,53
762,2015-08-14 16:24:00,327,0,51
763,2015-08-14 16:37:00,291,0,-36
764,2015-08-14 16:43:00,282,0,-9
765,2015-08-14 17:07:00,305,0,23
766,2015-08-14 17:47:00,275,0,-30
767,2015-08-14 18:57:00,139,0,-136
768,2015-08-14 23:01:00,171,0,32
769,2015-08-14 23:12:00,180,0,9
770,2015-08-14 23:32:00,214,0,34
771,2015-08-14 23:41:00,209,0,-5
772,2015-08-15 04:32:00,45,0,-164
773,2015-08-15 04:42:00,49,0,4
774,2015-08-15 04:52:00,52,0,3
775,2015-08-15 05:22:00,962,0,910
776,2015-08-15 05:31:00,1178,0,216
777,2015-08-15 06:02:00,111,0,-1067
778,2015-08-15 10:51:00,138,0,27
779,2015-08-15 11:02:00,197,0,59
780,2015-08-15 11:51:00,193,0,-4
781,2015-08-15 22:36:00,152,0,-41
782,2015-08-15 23:17:00,215,0,63
783,2015-08-15 23:27:00,265,0,50
784,2015-08-15 23:47:00,312,0,47
785,2015-08-16 05:17:00,117,0,-195
786,2015-08-16 09:37:00,161,0,44
787,2015-08-16 10:46:00,116,0,-45
788,2015-08-16 11:17:00,145,0,29
789,2015-08-16 15:27:00,280,0,135
790,2015-08-16 15:47:00,370,0,90
791,2015-08-16 15:57:00,352,0,-18
792,2015-08-16 16:07:00,300,0,-52
793,2015-08-16 16:27:00,221,0,-79
794,2015-08-16 16:57:00,198,0,-23
795,2015-08-16 17:07:00,262,0,64
796,2015-08-16 17:17:00,298,0,36
797,2015-08-16 17:36:00,384,0,86
798,2015-08-16 17:47:00,369,0,-15
799,2015-08-16 17:57:00,336,0,-33
800,2015-08-16 18:06:00,561,0,225
801,2015-08-16 18:16:00,366,0,-195
802,2015-08-16 18:26:00,436,0,70
803,2015-08-16 18:37:00,472,0,36
804,2015-08-16 18:56:00,341,0,-131
805,2015-08-16 19:07:00,220,0,-121
806,2015-08-16 19:17:00,256,0,36
807,2015-08-16 19:27:00,225,0,-31
808,2015-08-16 19:37:00,168,0,-57
809,2015-08-16 19:47:00,172,0,4
810,2015-08-16 20:17:00,248,0,76
811,2015-08-16 21:30:00,185,0,-63
812,2015-08-16 23:30:00,194,0,9
813,2015-08-17 03:40:00,130,0,-64
814,2015-08-17 06:00:00,120,0,-10
815,2015-08-17 07:30:00,196,0,76
816,2015-08-17 07:50:00,187,0,-9
817,2015-08-17 08:10:00,177,0,-10
818,2015-08-17 08:20:00,197,0,20
819,2015-08-17 08:30:00,252,0,55
820,2015-08-17 08:40:00,311,0,59
821,2015-08-17 08:49:00,332,0,21
822,2015-08-17 09:00:00,293,0,-39
823,2015-08-17 09:10:00,254,0,-39
824,2015-08-17 10:19:00,274,0,20
825,2015-08-17 10:30:00,379,0,105
826,2015-08-17 10:40:00,410,0,31
827,2015-08-17 10:50:00,331,0,-79
828,2015-08-17 10:59:00,351,0,20
829,2015-08-17 11:08:00,325,0,-26
830,2015-08-17 11:20:00,270,0,-55
831,2015-08-17 11:30:00,313,0,43
832,2015-08-17 11:37:00,2409,0,2096
833,2015-08-17 12:00:00,287,0,-2122
834,2015-08-17 12:18:00,284,0,-3
835,2015-08-17 12:50:00,208,0,-76
836,2015-08-17 15:50:00,74,0,-134
837,2015-08-17 15:59:00,73,0,-1
838,2015-08-17 16:28:00,154,0,81
839,2015-08-17 17:10:00,140,0,-14
840,2015-08-18 08:23:00,197,0,57
841,2015-08-18 08:34:00,266,0,69
842,2015-08-18 08:44:00,287,0,21
843,2015-08-18 08:54:00,327,0,40
844,2015-08-18 09:12:00,250,0,-77
845,2015-08-18 09:52:00,177,0,-73
846,2015-08-18 10:04:00,172,0,-5
847,2015-08-18 10:34:00,183,0,11
848,2015-08-18 10:44:00,219,0,36
849,2015-08-18 10:54:00,192,0,-27
850,2015-08-18 11:04:00,190,0,-2
851,2015-08-18 11:12:00,142,0,-48
852,2015-08-18 13:53:00,137,0,-5
853,2015-08-18 14:04:00,92,0,-45
854,2015-08-18 14:14:00,94,0,2
855,2015-08-18 14:43:00,123,0,29
856,2015-08-18 20:47:00,140,0,17
857,2015-08-19 07:56:00,204,0,64
858,2015-08-19 08:17:00,212,0,8
859,2015-08-19 08:27:00,253,0,41
860,2015-08-19 08:57:00,281,0,28
861,2015-08-19 09:07:00,256,0,-25
862,2015-08-19 09:27:00,363,0,107
863,2015-08-19 09:36:00,267,0,-96
864,2015-08-19 09:47:00,369,0,102
865,2015-08-19 10:27:00,358,0,-11
866,2015-08-19 10:37:00,362,0,4
867,2015-08-19 10:47:00,292,0,-70
868,2015-08-19 10:57:00,317,0,25
869,2015-08-19 11:05:00,373,0,56
870,2015-08-19 11:25:00,341,0,-32
871,2015-08-19 11:47:00,310,0,-31
872,2015-08-19 11:57:00,298,0,-12
873,2015-08-19 12:26:00,285,0,-13
874,2015-08-19 12:57:00,525,0,240
875,2015-08-19 13:17:00,731,0,206
876,2015-08-19 13:44:00,688,0,-43
877,2015-08-19 16:57:00,168,0,-520
878,2015-08-19 17:07:00,164,0,-4
879,2015-08-20 04:35:00,101,0,-63
880,2015-08-20 05:05:00,114,0,13
881,2015-08-20 05:15:00,104,0,-10
882,2015-08-20 05:34:00,112,0,8
883,2015-08-20 06:45:00,117,0,5
884,2015-08-20 08:25:00,260,0,143
885,2015-08-20 08:44:00,309,0,49
886,2015-08-20 09:35:00,202,0,-107
887,2015-08-20 09:45:00,295,0,93
888,2015-08-20 09:55:00,395,0,100
889,2015-08-20 10:05:00,322,0,-73
890,2015-08-20 10:15:00,292,0,-30
891,2015-08-20 10:25:00,290,0,-2
892,2015-08-20 10:35:00,273,0,-17
893,2015-08-20 10:41:00,304,0,31
894,2015-08-20 10:55:00,258,0,-46
895,2015-08-20 11:04:00,266,0,8
896,2015-08-20 11:34:00,332,0,66
897,2015-08-20 11:45:00,322,0,-10
898,2015-08-20 11:55:00,205,0,-117
899,2015-08-20 12:05:00,184,0,-21
900,2015-08-20 12:25:00,150,0,-34
901,2015-08-20 12:35:00,180,0,30
902,2015-08-20 12:45:00,172,0,-8
903,2015-08-20 12:55:00,254,0,82
904,2015-08-20 13:45:00,187,0,-67
905,2015-08-20 16:25:00,203,0,16
906,2015-08-20 16:35:00,169,0,-34
907,2015-08-20 17:25:00,179,0,10
908,2015-08-20 17:35:00,159,0,-20
909,2015-08-20 18:04:00,40,0,-119
910,2015-08-20 18:15:00,39,0,-1
911,2015-08-20 18:25:00,105,0,66
912,2015-08-20 18:33:00,144,0,39
913,2015-08-21 08:19:00,234,0,90
914,2015-08-21 08:27:00,184,0,-50
915,2015-08-21 08:49:00,195,0,11
916,2015-08-21 08:59:00,213,0,18
917,2015-08-21 10:48:00,301,0,88
918,2015-08-21 10:58:00,314,0,13
919,2015-08-21 11:09:00,412,0,98
920,2015-08-21 11:29:00,390,0,-22
921,2015-08-21 11:39:00,463,0,73
922,2015-08-21 11:49:00,448,0,-15
923,2015-08-21 11:59:00,530,0,82
924,2015-08-21 12:19:00,432,0,-98
925,2015-08-21 12:28:00,372,0,-60
926,2015-08-21 12:37:00,336,0,-36
927,2015-08-21 13:06:00,311,0,-25
928,2015-08-21 13:29:00,318,0,7
929,2015-08-21 13:48:00,358,0,40
930,2015-08-21 14:29:00,132,0,-226
931,2015-08-21 14:58:00,248,0,116
932,2015-08-21 15:09:00,279,0,31
933,2015-08-21 15:19:00,251,0,-28
934,2015-08-21 15:39:00,311,0,60
935,2015-08-21 15:49:00,343,0,32
936,2015-08-21 15:59:00,377,0,34
937,2015-08-21 16:08:00,386,0,9
938,2015-08-21 16:29:00,343,0,-43
939,2015-08-21 16:39:00,354,0,11
940,2015-08-21 16:49:00,355,0,1
941,2015-08-21 16:59:00,337,0,-18
942,2015-08-21 17:08:00,276,0,-61
943,2015-08-21 17:19:00,209,0,-67
944,2015-08-21 17:28:00,203,0,-6
945,2015-08-21 17:49:00,184,0,-19
946,2015-08-21 20:58:00,151,0,-33
947,2015-08-21 21:35:00,498,0,347
948,2015-08-21 21:49:00,1000,0,502
949,2015-08-21 21:59:00,1364,0,364
950,2015-08-21 22:12:00,1635,0,271
951,2015-08-22 04:50:00,57,0,-1578
952,2015-08-22 05:00:00,58,0,1
953,2015-08-22 05:10:00,155,0,97
954,2015-08-22 06:30:00,119,0,-36
955,2015-08-22 07:10:00,110,0,-9
956,2015-08-22 08:30:00,183,0,73
957,2015-08-22 09:06:00,364,0,181
958,2015-08-22 09:30:00,278,0,-86
959,2015-08-22 09:50:00,221,0,-57
960,2015-08-22 12:37:00,328,0,107
961,2015-08-23 15:48:00,146,0,-182
962,2015-08-23 18:08:00,136,0,-10
963,2015-08-23 18:46:00,121,0,-15
964,2015-08-23 18:58:00,132,0,11
965,2015-08-23 19:18:00,180,0,48
966,2015-08-23 19:27:00,253,0,73
967,2015-08-23 19:58:00,229,0,-24
968,2015-08-23 20:08:00,263,0,34
969,2015-08-23 20:18:00,307,0,44
970,2015-08-23 20:28:00,312,0,5
971,2015-08-23 20:37:00,313,0,1
972,2015-08-23 20:48:00,373,0,60
973,2015-08-23 21:07:00,184,0,-189
974,2015-08-24 03:32:00,123,0,-61
975,2015-08-24 03:43:00,129,0,6
976,2015-08-24 06:22:00,133,0,4
977,2015-08-24 07:51:00,194,0,61
978,2015-08-24 08:03:00,192,0,-2
979,2015-08-24 08:13:00,178,0,-14
980,2015-08-24 08:23:00,205,0,27
981,2015-08-24 08:33:00,250,0,45
982,2015-08-24 08:43:00,283,0,33
983,2015-08-24 08:53:00,296,0,13
984,2015-08-24 09:03:00,256,0,-40
985,2015-08-24 09:13:00,218,0,-38
986,2015-08-24 09:43:00,197,0,-21
987,2015-08-24 09:53:00,226,0,29
988,2015-08-24 10:03:00,257,0,31
989,2015-08-24 10:13:00,211,0,-46
990,2015-08-24 10:23:00,225,0,14
991,2015-08-24 10:43:00,262,0,37
992,2015-08-24 10:51:00,280,0,18
993,2015-08-24 11:03:00,483,0,203
994,2015-08-24 11:13:00,628,0,145
995,2015-08-24 11:23:00,1047,0,419
996,2015-08-24 11:33:00,1111,0,64
997,2015-08-24 11:42:00,764,0,-347
998,2015-08-24 12:03:00,504,0,-260
999,2015-08-24 12:12:00,729,0,225
1000,2015-08-24 12:22:00,627,0,-102
1001,2015-08-24 12:33:00,288,0,-339
1002,2015-08-24 12:42:00,318,0,30
1003,2015-08-24 12:52:00,167,0,-151
1004,2015-08-24 13:32:00,156,0,-11
1005,2015-08-24 13:43:00,161,0,5
1006,2015-08-24 13:53:00,169,0,8
1007,2015-08-24 14:03:00,181,0,12
1008,2015-08-24 14:13:00,190,0,9
1009,2015-08-24 14:23:00,154,0,-36
1010,2015-08-24 14:33:00,170,0,16
1011,2015-08-24 15:52:00,77,0,-93
1012,2015-08-24 16:03:00,175,0,98
1013,2015-08-24 16:13:00,190,0,15
1014,2015-08-24 16:22:00,187,0,-3
1015,2015-08-24 16:43:00,141,0,-46
1016,2015-08-24 17:03:00,157,0,16
1017,2015-08-24 17:13:00,173,0,16
1018,2015-08-24 17:23:00,177,0,4
1019,2015-08-24 17:43:00,140,0,-37
1020,2015-08-24 18:33:00,140,0,0
1021,2015-08-24 18:41:00,141,0,1
1022,2015-08-24 18:53:00,146,0,5
1023,2015-08-24 19:03:00,155,0,9
1024,2015-08-24 19:12:00,142,0,-13
1025,2015-08-25 08:12:00,155,0,13
1026,2015-08-25 08:22:00,211,0,56
1027,2015-08-25 08:30:00,232,0,21
1028,2015-08-25 08:41:00,285,0,53
1029,2015-08-25 08:50:00,324,0,39
1030,2015-08-25 09:01:00,314,0,-10
1031,2015-08-25 09:12:00,236,0,-78
1032,2015-08-25 09:20:00,170,0,-66
1033,2015-08-25 09:32:00,161,0,-9
1034,2015-08-25 10:01:00,180,0,19
1035,2015-08-25 10:21:00,222,0,42
1036,2015-08-25 10:32:00,228,0,6
1037,2015-08-25 10:42:00,240,0,12
1038,2015-08-25 10:52:00,219,0,-21
1039,2015-08-25 11:02:00,226,0,7
1040,2015-08-25 11:12:00,221,0,-5
1041,2015-08-25 11:32:00,204,0,-17
1042,2015-08-25 11:41:00,233,0,29
1043,2015-08-25 12:02:00,263,0,30
1044,2015-08-25 13:41:00,129,0,-134
1045,2015-08-25 13:52:00,114,0,-15
1046,2015-08-25 14:01:00,94,0,-20
1047,2015-08-25 14:12:00,109,0,15
1048,2015-08-25 15:32:00,157,0,48
1049,2015-08-25 15:41:00,171,0,14
1050,2015-08-25 17:42:00,304,0,133
1051,2015-08-25 17:50:00,379,0,75
1052,2015-08-25 18:02:00,502,0,123
1053,2015-08-25 18:11:00,608,0,106
1054,2015-08-25 18:33:00,607,0,-1
1055,2015-08-25 18:40:00,695,0,88
1056,2015-08-25 18:52:00,437,0,-258
1057,2015-08-25 19:02:00,260,0,-177
1058,2015-08-26 04:59:00,115,0,-145
1059,2015-08-26 05:09:00,108,0,-7
1060,2015-08-26 05:29:00,113,0,5
1061,2015-08-26 06:09:00,111,0,-2
1062,2015-08-26 07:19:00,142,0,31
1063,2015-08-26 08:09:00,207,0,65
1064,2015-08-26 08:19:00,230,0,23
1065,2015-08-26 08:30:00,305,0,75
1066,2015-08-26 08:58:00,361,0,56
1067,2015-08-26 09:40:00,205,0,-156
1068,2015-08-26 10:19:00,288,0,83
1069,2015-08-26 10:30:00,351,0,63
1070,2015-08-26 10:39:00,387,0,36
1071,2015-08-26 10:49:00,293,0,-94
1072,2015-08-26 11:00:00,326,0,33
1073,2015-08-26 11:08:00,405,0,79
1074,2015-08-26 11:29:00,579,0,174
1075,2015-08-26 11:39:00,486,0,-93
1076,2015-08-26 11:49:00,547,0,61
1077,2015-08-26 12:00:00,710,0,163
1078,2015-08-26 12:10:00,604,0,-106
1079,2015-08-26 12:30:00,480,0,-124
1080,2015-08-26 12:50:00,620,0,140
1081,2015-08-26 13:00:00,494,0,-126
1082,2015-08-26 13:20:00,570,0,76
1083,2015-08-26 13:37:00,420,0,-150
1084,2015-08-26 14:00:00,333,0,-87
1085,2015-08-26 14:09:00,272,0,-61
1086,2015-08-26 15:35:00,167,0,-105
1087,2015-08-27 00:10:00,124,0,-43
1088,2015-08-27 04:36:00,102,0,-22
1089,2015-08-27 04:46:00,114,0,12
1090,2015-08-27 05:26:00,665,0,551
1091,2015-08-27 05:36:00,1777,0,1112
1092,2015-08-27 05:46:00,1774,0,-3
1093,2015-08-27 06:36:00,122,0,-1652
1094,2015-08-27 06:45:00,124,0,2
1095,2015-08-27 08:06:00,171,0,47
1096,2015-08-27 08:16:00,174,0,3
1097,2015-08-27 08:25:00,207,0,33
1098,2015-08-27 08:36:00,238,0,31
1099,2015-08-27 08:44:00,265,0,27
1100,2015-08-27 08:56:00,322,0,57
1101,2015-08-27 09:06:00,270,0,-52
1102,2015-08-27 09:16:00,213,0,-57
1103,2015-08-27 09:25:00,205,0,-8
1104,2015-08-27 09:35:00,173,0,-32
1105,2015-08-27 09:56:00,195,0,22
1106,2015-08-27 10:06:00,221,0,26
1107,2015-08-27 10:14:00,272,0,51
1108,2015-08-27 10:26:00,336,0,64
1109,2015-08-27 10:36:00,394,0,58
1110,2015-08-27 10:56:00,472,0,78
1111,2015-08-27 11:06:00,519,0,47
1112,2015-08-27 11:16:00,565,0,46
1113,2015-08-27 11:26:00,523,0,-42
1114,2015-08-27 11:35:00,636,0,113
1115,2015-08-27 11:46:00,345,0,-291
1116,2015-08-27 11:56:00,326,0,-19
1117,2015-08-27 12:07:00,281,0,-45
1118,2015-08-27 12:27:00,199,0,-82
1119,2015-08-27 12:37:00,238,0,39
1120,2015-08-27 12:47:00,383,0,145
1121,2015-08-27 12:57:00,413,0,30
1122,2015-08-27 13:07:00,389,0,-24
1123,2015-08-27 13:17:00,364,0,-25
1124,2015-08-27 13:27:00,394,0,30
1125,2015-08-27 13:36:00,376,0,-18
1126,2015-08-27 13:46:00,368,0,-8
1127,2015-08-27 16:17:00,193,0,-175
1128,2015-08-27 16:26:00,187,0,-6
1129,2015-08-27 17:27:00,177,0,-10
1130,2015-08-27 17:37:00,134,0,-43
1131,2015-08-27 17:46:00,110,0,-24
1132,2015-08-27 17:57:00,114,0,4
1133,2015-08-27 18:17:00,90,0,-24
1134,2015-08-27 18:27:00,99,0,9
1135,2015-08-27 18:35:00,187,0,88
1136,2015-08-27 19:15:00,131,0,-56
1137,2015-08-28 04:47:00,117,0,-14
1138,2015-08-28 05:08:00,400,0,283
1139,2015-08-28 05:18:00,114,0,-286
1140,2015-08-28 07:18:00,152,0,38
1141,2015-08-28 07:37:00,160,0,8
1142,2015-08-28 07:47:00,574,0,414
1143,2015-08-28 08:19:00,218,0,-356
1144,2015-08-28 08:26:00,250,0,32
1145,2015-08-28 08:38:00,280,0,30
1146,2015-08-28 08:47:00,257,0,-23
1147,2015-08-28 08:58:00,246,0,-11
1148,2015-08-28 09:08:00,225,0,-21
1149,2015-08-28 09:28:00,167,0,-58
1150,2015-08-28 09:48:00,195,0,28
1151,2015-08-28 09:57:00,247,0,52
1152,2015-08-28 10:08:00,279,0,32
1153,2015-08-28 10:18:00,334,0,55
1154,2015-08-28 10:38:00,368,0,34
1155,2015-08-28 10:48:00,334,0,-34
1156,2015-08-28 10:58:00,359,0,25
1157,2015-08-28 11:07:00,500,0,141
1158,2015-08-28 11:27:00,587,0,87
1159,2015-08-28 11:34:00,612,0,25
1160,2015-08-28 12:22:00,536,0,-76
1161,2015-08-28 12:36:00,728,0,192
1162,2015-08-28 12:58:00,844,0,116
1163,2015-08-28 13:07:00,566,0,-278
1164,2015-08-28 13:18:00,675,0,109
1165,2015-08-28 13:28:00,616,0,-59
1166,2015-08-28 13:38:00,781,0,165
1167,2015-08-28 13:56:00,702,0,-79
1168,2015-08-28 14:08:00,476,0,-226
1169,2015-08-28 14:18:00,297,0,-179
1170,2015-08-28 14:28:00,258,0,-39
1171,2015-08-28 14:48:00,223,0,-35
1172,2015-08-28 14:58:00,197,0,-26
1173,2015-08-28 15:38:00,234,0,37
1174,2015-08-28 15:47:00,248,0,14
1175,2015-08-28 15:58:00,260,0,12
1176,2015-08-28 16:07:00,231,0,-29
1177,2015-08-28 16:27:00,215,0,-16
1178,2015-08-28 17:08:00,206,0,-9
1179,2015-08-28 17:38:00,177,0,-29
1180,2015-08-28 19:48:00,276,0,99
1181,2015-08-28 19:58:00,277,0,1
1182,2015-08-28 23:08:00,183,0,-94
1183,2015-08-28 23:48:00,299,0,116
1184,2015-08-28 23:58:00,328,0,29
1185,2015-08-29 10:53:00,157,0,-171
1186,2015-08-29 12:14:00,182,0,25
1187,2015-08-29 12:25:00,167,0,-15
1188,2015-08-29 13:21:00,212,0,45
1189,2015-08-29 13:55:00,172,0,-40
1190,2015-08-29 15:35:00,157,0,-15
1191,2015-08-29 18:45:00,133,0,-24
1192,2015-08-29 18:55:00,189,0,56
1193,2015-08-29 19:04:00,185,0,-4
1194,2015-08-29 19:14:00,182,0,-3
1195,2015-08-29 19:34:00,172,0,-10
1196,2015-08-29 19:55:00,364,0,192
1197,2015-08-29 20:04:00,378,0,14
1198,2015-08-29 20:15:00,468,0,90
1199,2015-08-29 20:23:00,761,0,293
1200,2015-08-29 20:34:00,556,0,-205
1201,2015-08-29 20:44:00,606,0,50
1202,2015-08-29 20:55:00,545,0,-61
1203,2015-08-29 21:03:00,286,0,-259
1204,2015-08-29 21:15:00,243,0,-43
1205,2015-08-30 04:55:00,109,0,-134
1206,2015-08-30 06:07:00,121,0,12
1207,2015-08-30 09:37:00,166,0,45
1208,2015-08-30 09:45:00,167,0,1
1209,2015-08-30 10:27:00,136,0,-31
1210,2015-08-30 10:47:00,112,0,-24
1211,2015-08-30 10:56:00,119,0,7
1212,2015-08-30 11:27:00,148,0,29
1213,2015-08-30 12:25:00,182,0,34
1214,2015-08-30 14:27:00,112,0,-70
1215,2015-08-30 14:46:00,331,0,219
1216,2015-08-30 14:57:00,358,0,27
1217,2015-08-30 15:07:00,377,0,19
1218,2015-08-30 15:16:00,261,0,-116
1219,2015-08-30 15:25:00,319,0,58
1220,2015-08-30 15:37:00,349,0,30
1221,2015-08-30 15:46:00,322,0,-27
1222,2015-08-30 15:57:00,252,0,-70
1223,2015-08-30 16:07:00,215,0,-37
1224,2015-08-30 16:17:00,255,0,40
1225,2015-08-30 16:27:00,284,0,29
1226,2015-08-30 16:47:00,331,0,47
1227,2015-08-30 17:05:00,569,0,238
1228,2015-08-30 17:17:00,511,0,-58
1229,2015-08-30 17:26:00,431,0,-80
1230,2015-08-30 17:37:00,536,0,105
1231,2015-08-30 17:47:00,520,0,-16
1232,2015-08-30 17:57:00,744,0,224
1233,2015-08-30 18:06:00,485,0,-259
1234,2015-08-30 18:15:00,402,0,-83
1235,2015-08-30 18:26:00,351,0,-51
1236,2015-08-30 18:37:00,290,0,-61
1237,2015-08-30 18:47:00,237,0,-53
1238,2015-08-30 18:57:00,199,0,-38
1239,2015-08-30 19:16:00,211,0,12
1240,2015-08-30 19:27:00,185,0,-26
1241,2015-08-30 19:37:00,150,0,-35
1242,2015-08-30 20:17:00,162,0,12
1243,2015-08-30 20:27:00,163,0,1
1244,2015-08-30 21:07:00,167,0,4
1245,2015-08-30 22:17:00,171,0,4
1246,2015-08-31 04:47:00,119,0,-52
1247,2015-08-31 05:26:00,114,0,-5
1248,2015-08-31 05:57:00,118,0,4
1249,2015-08-31 07:50:00,176,0,58
1250,2015-08-31 08:03:00,172,0,-4
1251,2015-08-31 08:11:00,168,0,-4
1252,2015-08-31 08:22:00,228,0,60
1253,2015-08-31 08:32:00,280,0,52
1254,2015-08-31 08:53:00,253,0,-27
1255,2015-08-31 09:03:00,189,0,-64
1256,2015-08-31 09:13:00,195,0,6
1257,2015-08-31 10:43:00,278,0,83
1258,2015-08-31 11:03:00,329,0,51
1259,2015-08-31 11:13:00,292,0,-37
1260,2015-08-31 11:22:00,309,0,17
1261,2015-08-31 11:29:00,299,0,-10
1262,2015-08-31 11:43:00,268,0,-31
1263,2015-08-31 11:53:00,263,0,-5
1264,2015-08-31 12:03:00,259,0,-4
1265,2015-08-31 14:03:00,171,0,-88
1266,2015-08-31 14:12:00,165,0,-6
1267,2015-08-31 14:33:00,127,0,-38
1268,2015-08-31 16:23:00,153,0,26
1269,2015-08-31 17:43:00,178,0,25
1270,2015-08-31 18:23:00,128,0,-50
1271,2015-08-31 19:11:00,177,0,49
1272,2015-09-01 05:11:00,308,0,131
1273,2015-09-01 05:23:00,686,0,378
1274,2015-09-01 05:32:00,748,0,62
1275,2015-09-01 08:05:00,164,0,-584
1276,2015-09-01 08:15:00,154,0,-10
1277,2015-09-01 08:25:00,165,0,11
1278,2015-09-01 08:35:00,225,0,60
1279,2015-09-01 08:44:00,243,0,18
1280,2015-09-01 08:55:00,257,0,14
1281,2015-09-01 09:15:00,194,0,-63
